nEmployees: 30
nSkills: 2
nProjects: 2
nDays: 120
nActivities: 65
nEquipmentTypes: 6
nStints: 18
nMaxModes: 2
nStintCliques: 8

EmployeeInStintCost: [
31504 31504 31504 31504 31504 31504 31504 31504 18824 39200 39200 39200 39200 39200 39200 39200 35168 18416 
30792 30792 30792 30792 30792 30792 30792 30792 18034 40578 40578 40578 40578 40578 40578 40578 36510 19674 
34328 34328 34328 34328 34328 34328 34328 34328 22272 16848 16848 16848 16848 16848 16848 16848 13104 4368 
33728 33728 33728 33728 33728 33728 33728 33728 21672 21528 21528 21528 21528 21528 21528 21528 17784 9048 
33672 33672 33672 33672 33672 33672 33672 33672 21694 36062 36062 36062 36062 36062 36062 36062 32354 16358 
16960 16960 16960 16960 16960 16960 16960 16960 8146 46098 46098 46098 46098 46098 46098 46098 42030 25194 
35264 35264 35264 35264 35264 35264 35264 35264 22506 20306 20306 20306 20306 20306 20306 20306 16238 6746 
27224 27224 27224 27224 27224 27224 27224 27224 14622 43310 43310 43310 43310 43310 43310 43310 39314 22646 
33344 33344 33344 33344 33344 33344 33344 33344 21834 17714 17714 17714 17714 17714 17714 17714 14222 6074 
26888 26888 26888 26888 26888 26888 26888 26888 14988 46012 46012 46012 46012 46012 46012 46012 42340 26428 
26648 26648 26648 26648 26648 26648 26648 26648 14904 45688 45688 45688 45688 45688 45688 45688 42088 26344 
12600 12600 12600 12600 12600 12600 12600 12600 4410 44162 44162 44162 44162 44162 44162 44162 40382 24218 
38096 38096 38096 38096 38096 38096 38096 38096 25338 38130 38130 38130 38130 38130 38130 38130 34062 17226 
35288 35288 35288 35288 35288 35288 35288 35288 22608 18144 18144 18144 18144 18144 18144 18144 14112 4704 
17560 17560 17560 17560 17560 17560 17560 17560 9760 44464 44464 44464 44464 44464 44464 44464 40864 25120 
30064 30064 30064 30064 30064 30064 30064 30064 18320 37256 37256 37256 37256 37256 37256 37256 33656 17912 
26104 26104 26104 26104 26104 26104 26104 26104 14126 45670 45670 45670 45670 45670 45670 45670 41962 25966 
36896 36896 36896 36896 36896 36896 36896 36896 24918 36510 36510 36510 36510 36510 36510 36510 32802 16806 
33728 33728 33728 33728 33728 33728 33728 33728 22062 16038 16038 16038 16038 16038 16038 16038 12474 4158 
31816 31816 31816 31816 31816 31816 31816 31816 19214 39574 39574 39574 39574 39574 39574 39574 35578 18910 
13080 13080 13080 13080 13080 13080 13080 13080 4578 44810 44810 44810 44810 44810 44810 44810 40886 24386 
24864 24864 24864 24864 24864 24864 24864 24864 13666 43978 43978 43978 43978 43978 43978 43978 40630 25474 
25704 25704 25704 25704 25704 25704 25704 25704 13960 45112 45112 45112 45112 45112 45112 45112 41512 25768 
34808 34808 34808 34808 34808 34808 34808 34808 22440 17496 17496 17496 17496 17496 17496 17496 13608 4536 
16240 16240 16240 16240 16240 16240 16240 16240 7894 45126 45126 45126 45126 45126 45126 45126 41274 24942 
16360 16360 16360 16360 16360 16360 16360 16360 7936 45288 45288 45288 45288 45288 45288 45288 41400 24984 
28560 28560 28560 28560 28560 28560 28560 28560 16348 40516 40516 40516 40516 40516 40516 40516 36700 20452 
35048 35048 35048 35048 35048 35048 35048 35048 22524 17820 17820 17820 17820 17820 17820 17820 13860 4620 
34904 34904 34904 34904 34904 34904 34904 34904 22380 19820 19820 19820 19820 19820 19820 19820 15860 6620 
35048 35048 35048 35048 35048 35048 35048 35048 22134 23310 23310 23310 23310 23310 23310 23310 19170 9510 
]

ExternalWorkerWithSkillOnStintCost: [
32040 31824 42408 34272 40680 35208 28944 42552 19968 34440 46368 42840 38472 42924 44520 36708 37632 26688 
40176 36792 40464 41688 32472 38880 37944 36144 27216 42840 35616 34440 37548 34524 34944 49224 47880 23808 
]

OverlappingStints: [
[ 2 10 11 ]
[ 3 10 11 12 ]
[ 4 11 12 13 ]
[ 5 12 13 14 ]
[ 6 13 14 15 ]
[ 7 14 15 16 ]
[ 8 15 16 17 ]
[ 9 16 17 18 ]
[ 17 18 ]
[ 11 ]
[ 12 ]
[ 13 ]
[ 14 ]
[ 15 ]
[ 16 ]
[ 17 ]
[ 18 ]
[ ]
]

EmployeesWithSkill: [
[ 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ]
[ 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 20 21 23 24 25 26 27 28 29 30 ]
]

SkillDemandInActivityWithMode: [
0	1	
8	13	
6	10	
4	7	
8	13	
4	7	
8	13	
6	10	
6	10	
6	10	
5	9	
5	9	
2	4	
3	6	
8	13	
9	15	
4	7	
3	6	
7	12	
5	9	
3	6	
2	4	
4	7	
2	4	
4	7	
9	15	
7	12	
2	4	
3	6	
4	7	
8	13	
0	1	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	
1	3	

0	1	
7	12	
5	9	
3	6	
7	12	
3	6	
7	12	
5	9	
5	9	
5	9	
4	7	
4	7	
1	3	
2	4	
7	12	
8	13	
3	6	
2	4	
7	12	
4	7	
2	4	
1	3	
3	6	
1	3	
3	6	
8	13	
7	12	
1	3	
2	4	
3	6	
7	12	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	

]

EmployeeAvailability: [
1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 
1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 
1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 
1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 1 
1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 
1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 
1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 
1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 
1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 
1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 
1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 1 
1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 0 1 
1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 
]

EmployeeWantedInStint: [ (1 7) 1 (1 16) 1 (3 1) 1 (3 3) 1 (7 5) 1 (13 17) 1 (16 4) 1 (16 16) 1 (20 16) 1 (21 4) 1 (23 8) 1 (23 9) 1 (24 8) 1 (24 12) 1 (24 15) 1 (29 14) 1 ]

EmployeeWantedViolationCost: [ (1 7) 9000 (1 16) 11000 (3 1) 12000 (3 3) 6000 (7 5) 12000 (13 17) 15000 (16 4) 12000 (16 16) 5000 (20 16) 10000 (21 4) 7000 (23 8) 12000 (23 9) 7000 (24 8) 10000 (24 12) 6000 (24 15) 9000 (29 14) 10000 ]

EmployeesThatShouldNotWorkTogetherWithEmployee: [
[ ]
[ 15 ]
[ ]
[ ]
[ 19 ]
[ ]
[ 23 ]
[ 23 27 ]
[ ]
[ 23 ]
[ ]
[ 17 ]
[ 17 20 ]
[ 19 ]
[ ]
[ ]
[ 28 ]
