nEmployees: 30
nSkills: 2
nProjects: 2
nDays: 90
nActivities: 45
nEquipmentTypes: 3
nStints: 14
nMaxModes: 3
nStintCliques: 6

EmployeeInStintCost: [
30800 30800 30800 30800 30800 30128 13460 50174 50174 50174 50174 50174 44798 24470 
38920 38920 38920 38920 38920 38254 21670 17982 17982 17982 17982 17982 12654 3330 
30944 30944 30944 30944 30944 30248 13244 50758 50758 50758 50758 50758 45190 24526 
30704 30704 30704 30704 30704 30020 13184 50434 50434 50434 50434 50434 44962 24466 
31280 31280 31280 31280 31280 30584 13580 50822 50822 50822 50822 50822 45254 24590 
12960 12960 12960 12960 12960 12312 3240 47686 47686 47686 47686 47686 42502 22510 
29880 29880 29880 29880 29880 29268 13440 47506 47506 47506 47506 47506 42610 23122 
37112 37112 37112 37112 37112 36434 19682 39504 39504 39504 39504 39504 34080 13668 
39040 39040 39040 39040 39040 38368 21700 18144 18144 18144 18144 18144 12768 3360 
32720 32720 32720 32720 32720 32132 16640 39634 39634 39634 39634 39634 34930 15778 
36648 36648 36648 36648 36648 36030 20118 37652 37652 37652 37652 37652 32708 13136 
33048 33048 33048 33048 33048 32436 16608 42010 42010 42010 42010 42010 37114 17626 
34608 34608 34608 34608 34608 33918 16998 44116 44116 44116 44116 44116 38596 18016 
36288 36288 36288 36288 36288 35688 20028 37166 37166 37166 37166 37166 32366 13046 
30112 30112 30112 30112 30112 29428 12592 46818 46818 46818 46818 46818 41346 20850 
12720 12720 12720 12720 12720 12084 3180 47362 47362 47362 47362 47362 42274 22450 
34368 34368 34368 34368 34368 33690 16938 43792 43792 43792 43792 43792 38368 17956 
37848 37848 37848 37848 37848 37170 20418 39272 39272 39272 39272 39272 33848 13436 
31072 31072 31072 31072 31072 30424 14092 46286 46286 46286 46286 46286 41102 21110 
30224 30224 30224 30224 30224 29564 13064 49786 49786 49786 49786 49786 44506 24346 
28240 28240 28240 28240 28240 27658 12250 47928 47928 47928 47928 47928 43272 24204 
29880 29880 29880 29880 29880 29268 13440 47506 47506 47506 47506 47506 42610 23122 
30112 30112 30112 30112 30112 29512 13852 44990 44990 44990 44990 44990 40190 20870 
29392 29392 29392 29392 29392 28744 12412 45846 45846 45846 45846 45846 40662 20670 
36528 36528 36528 36528 36528 35916 20088 37490 37490 37490 37490 37490 32594 13106 
41112 41112 41112 41112 41112 40464 24132 39422 39422 39422 39422 39422 34238 14246 
30472 30472 30472 30472 30472 29854 13942 45476 45476 45476 45476 45476 40532 20960 
32568 32568 32568 32568 32568 31980 16488 41362 41362 41362 41362 41362 36658 17506 
40752 40752 40752 40752 40752 40122 24042 38936 38936 38936 38936 38936 33896 14156 
29936 29936 29936 29936 29936 29360 14036 41958 41958 41958 41958 41958 37350 18366 
]

ExternalWorkerWithSkillOnStintCost: [
30816 31176 36072 37944 36864 39744 17172 37800 39984 46872 48972 45948 47964 20700 
30024 29952 34056 39456 31248 32760 19296 42672 36288 41496 34692 39144 44688 18180 
]

OverlappingStints: [
[ 2 8 9 ]
[ 3 8 9 10 ]
[ 4 9 10 11 ]
[ 5 10 11 12 ]
[ 6 11 12 13 ]
[ 7 12 13 14 ]
[ 13 14 ]
[ 9 ]
[ 10 ]
[ 11 ]
[ 12 ]
[ 13 ]
[ 14 ]
[ ]
]

EmployeesWithSkill: [
[ 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ]
[ 1 2 3 4 5 6 8 9 11 12 13 14 15 16 17 20 21 22 23 24 25 27 28 29 ]
]

SkillDemandInActivityWithMode: [
0	0	0	
1	3	1	
3	6	2	
4	7	3	
1	3	1	
1	3	1	
3	6	2	
4	7	3	
4	7	3	
2	4	2	
2	4	2	
2	4	2	
1	3	1	
3	6	2	
2	4	2	
3	6	2	
3	6	2	
2	4	2	
2	4	2	
4	7	3	
4	7	3	
4	7	3	
2	4	2	
0	0	0	
1	3	1	
8	13	6	
4	7	3	
2	4	2	
8	13	6	
8	13	6	
7	12	5	
5	9	4	
3	6	2	
6	10	4	
8	13	6	
5	9	4	
9	15	6	
8	13	6	
5	9	4	
8	13	6	
8	13	6	
8	13	6	
6	10	4	
6	10	4	
4	7	3	

0	0	0	
0	1	0	
1	3	1	
1	3	1	
0	1	0	
0	1	0	
1	3	1	
1	3	1	
1	3	1	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
1	3	1	
0	1	0	
1	3	1	
1	3	1	
0	1	0	
0	1	0	
1	3	1	
1	3	1	
1	3	1	
0	1	0	
0	0	0	
0	1	0	
7	12	5	
3	6	2	
1	3	1	
7	12	5	
7	12	5	
6	10	4	
4	7	3	
2	4	2	
5	9	4	
7	12	5	
4	7	3	
8	13	6	
7	12	5	
3	6	2	
7	12	5	
7	12	5	
7	12	5	
5	9	4	
5	9	4	
3	6	2	

]

EmployeeAvailability: [
1 1 0 0 1 0 1 1 1 0 0 1 0 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 1 1 1 1 1 1 0 1 1 1 1 1 
1 0 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 1 1 1 1 1 0 1 1 1 
1 1 1 0 0 1 1 1 1 1 0 0 1 1 
0 1 1 1 1 0 1 0 1 1 1 1 0 1 
1 0 1 0 1 1 1 1 0 1 0 1 1 1 
1 1 1 0 1 1 0 1 1 1 0 1 1 0 
1 1 0 1 0 1 1 1 1 0 1 0 1 1 
1 1 1 0 0 1 1 1 1 1 0 0 1 1 
1 1 1 0 1 1 1 1 1 1 0 1 1 1 
1 1 1 1 0 1 1 1 1 1 1 0 1 1 
0 1 1 0 1 1 1 0 1 1 0 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 0 0 1 1 1 1 1 0 0 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 0 0 1 1 1 1 1 0 0 1 
1 0 1 1 1 1 1 1 0 1 1 1 1 1 
0 1 1 1 1 1 1 0 1 1 1 1 1 1 
1 0 1 1 1 1 1 1 0 1 1 1 1 1 
1 0 1 0 1 1 1 1 0 1 0 0 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 1 0 0 1 1 1 0 1 0 0 1 1 
1 1 1 1 0 1 1 1 1 1 1 0 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 
]

EmployeeWantedInStint: [ (7 13) 1 (8 4) 1 (10 8) 1 (10 13) 1 (14 3) 1 (16 8) 1 (23 4) 1 (23 10) 1 (28 9) 1 ]

EmployeeWantedViolationCost: [ (7 13) 12000 (8 4) 8000 (10 8) 9000 (10 13) 10000 (14 3) 6000 (16 8) 10000 (23 4) 11000 (23 10) 13000 (28 9) 11000 ]

EmployeesThatShouldNotWorkTogetherWithEmployee: [
[ 2 4 ]
[ 9 20 ]
[ ]
[ 20 ]
[ 29 ]
[ ]
[ ]
[ 16 ]
