nEmployees: 30
nSkills: 2
nProjects: 2
nDays: 120
nActivities: 45
nEquipmentTypes: 6
nStints: 18
nMaxModes: 3
nStintCliques: 8

EmployeeInStintCost: [
33600 33600 33600 33600 33600 33600 33600 29676 14298 32232 32232 32232 32232 32232 32232 32232 32232 18290 
31520 31520 31520 31520 31520 31520 31520 28172 14138 30720 30720 30720 30720 30720 30720 30720 30720 18026 
15876 15876 15876 15876 15876 15876 15876 12348 4116 30056 30056 30056 30056 30056 30056 30056 30056 16972 
32874 32874 32874 32874 32874 32874 32874 29202 14412 30752 30752 30752 30752 30752 30752 30752 30752 17356 
35090 35090 35090 35090 35090 35090 35090 31562 17108 33240 33240 33240 33240 33240 33240 33240 33240 20156 
36886 36886 36886 36886 36886 36886 36886 33286 18664 35808 35808 35808 35808 35808 35808 35808 35808 22568 
38796 38796 38796 38796 38796 38796 38796 35376 21174 37520 37520 37520 37520 37520 37520 37520 37520 24670 
34314 34314 34314 34314 34314 34314 34314 30354 14892 13200 13200 13200 13200 13200 13200 13200 13200 4620 
44322 44322 44322 44322 44322 44322 44322 40362 24900 42336 42336 42336 42336 42336 42336 42336 42336 28316 
40416 40416 40416 40416 40416 40416 40416 36636 21594 38720 38720 38720 38720 38720 38720 38720 38720 25090 
34016 34016 34016 34016 34016 34016 34016 30236 15194 32840 32840 32840 32840 32840 32840 32840 32840 19210 
40662 40662 40662 40662 40662 40662 40662 36918 21960 39136 39136 39136 39136 39136 39136 39136 39136 25584 
36006 36006 36006 36006 36006 36006 36006 32262 17304 34800 34800 34800 34800 34800 34800 34800 34800 21248 
42540 42540 42540 42540 42540 42540 42540 38976 24438 41016 41016 41016 41016 41016 41016 41016 41016 27854 
35900 35900 35900 35900 35900 35900 35900 32192 17318 33840 33840 33840 33840 33840 33840 33840 33840 20366 
32396 32396 32396 32396 32396 32396 32396 28976 14774 31640 31640 31640 31640 31640 31640 31640 31640 18790 
34476 34476 34476 34476 34476 34476 34476 30480 14934 13320 13320 13320 13320 13320 13320 13320 13320 4662 
32370 32370 32370 32370 32370 32370 32370 28842 14388 11760 11760 11760 11760 11760 11760 11760 11760 4116 
15228 15228 15228 15228 15228 15228 15228 11844 3948 29576 29576 29576 29576 29576 29576 29576 29576 16804 
35786 35786 35786 35786 35786 35786 35786 31970 16844 34056 34056 34056 34056 34056 34056 34056 34056 20348 
35682 35682 35682 35682 35682 35682 35682 32010 17220 34560 34560 34560 34560 34560 34560 34560 34560 21164 
40250 40250 40250 40250 40250 40250 40250 36434 21308 38784 38784 38784 38784 38784 38784 38784 38784 25076 
36654 36654 36654 36654 36654 36654 36654 32766 17472 35280 35280 35280 35280 35280 35280 35280 35280 21416 
44808 44808 44808 44808 44808 44808 44808 40740 25026 42696 42696 42696 42696 42696 42696 42696 42696 28442 
31902 31902 31902 31902 31902 31902 31902 28446 14160 30032 30032 30032 30032 30032 30032 30032 30032 17104 
33846 33846 33846 33846 33846 33846 33846 29958 14664 31472 31472 31472 31472 31472 31472 31472 31472 17608 
35312 35312 35312 35312 35312 35312 35312 31244 15530 33800 33800 33800 33800 33800 33800 33800 33800 19546 
40092 40092 40092 40092 40092 40092 40092 36384 21510 38480 38480 38480 38480 38480 38480 38480 38480 25006 
32388 32388 32388 32388 32388 32388 32388 28824 14286 30392 30392 30392 30392 30392 30392 30392 30392 17230 
40860 40860 40860 40860 40860 40860 40860 37008 21798 39000 39000 39000 39000 39000 39000 39000 39000 25214 
]

ExternalWorkerWithSkillOnStintCost: [
40068 48468 49560 47208 46116 45948 35280 41076 26304 33552 37584 38592 35712 33264 31464 38592 32184 19536 
47628 38388 33936 44772 40236 49308 42924 39900 22320 43128 37008 29808 33624 37872 34920 43056 36432 28608 
]

OverlappingStints: [
[ 2 10 11 ]
[ 3 10 11 12 ]
[ 4 11 12 13 ]
[ 5 12 13 14 ]
[ 6 13 14 15 ]
[ 7 14 15 16 ]
[ 8 15 16 17 ]
[ 9 16 17 18 ]
[ 17 18 ]
[ 11 ]
[ 12 ]
[ 13 ]
[ 14 ]
[ 15 ]
[ 16 ]
[ 17 ]
[ 18 ]
[ ]
]

EmployeesWithSkill: [
[ 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ]
[ 15 ]
]

SkillDemandInActivityWithMode: [
0	0	0	
4	7	3	
7	12	5	
3	6	2	
3	6	2	
4	7	3	
3	6	2	
5	9	4	
5	9	4	
6	10	4	
2	4	2	
6	10	4	
6	10	4	
6	10	4	
5	9	4	
3	6	2	
5	9	4	
2	4	2	
7	12	5	
3	6	2	
3	6	2	
6	10	4	
3	6	2	
7	12	5	
4	7	3	
3	6	2	
2	4	2	
2	4	2	
6	10	4	
0	0	0	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	

0	0	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	0	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	

]

EmployeeAvailability: [
1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 
1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 
1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 0 1 
1 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
0 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 
1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 
1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 
1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 
1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 
0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 
1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 
1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
]

EmployeeWantedInStint: [ (1 5) 1 (4 4) 1 (12 14) 1 (13 11) 1 (16 12) 1 (16 18) 1 (29 2) 1 (29 13) 1 (30 6) 1 ]

EmployeeWantedViolationCost: [ (1 5) 7000 (4 4) 14000 (12 14) 8000 (13 11) 5000 (16 12) 6000 (16 18) 5000 (29 2) 8000 (29 13) 6000 (30 6) 10000 ]

EmployeesThatShouldNotWorkTogetherWithEmployee: [
[ 3 10 ]
[ 10 18 ]
[ 11 26 ]
[ 21 ]
[ 15 ]
[ ]
[ 14 29 ]
[ 15 27 ]
[ 25 ]
[ 16 20 30 ]
[ ]
[ 16 ]
[ ]
[ ]
[ ]
[ 24 ]
[ 26 ]
[ ]
[ 24 ]
[ 29 ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
