nEmployees: 30
nSkills: 2
nProjects: 2
nDays: 120
nActivities: 66
nEquipmentTypes: 7
nStints: 18
nMaxModes: 3
nStintCliques: 8

EmployeeInStintCost: [
34522 34522 34522 34522 34522 34522 34522 31102 18310 11400 11400 11400 11400 11400 11400 11400 11400 3990 
34152 34152 34152 34152 34152 34152 34152 30192 16140 33980 33980 33980 33980 33980 33980 33980 33980 19876 
33140 33140 33140 33140 33140 33140 33140 29108 14888 34204 34204 34204 34204 34204 34204 34204 34204 19944 
31384 31384 31384 31384 31384 31384 31384 27856 14812 31956 31956 31956 31956 31956 31956 31956 31956 18788 
32486 32486 32486 32486 32486 32486 32486 28562 14594 40964 40964 40964 40964 40964 40964 40964 40964 26938 
31474 31474 31474 31474 31474 31474 31474 27766 14302 39516 39516 39516 39516 39516 39516 39516 39516 25958 
40206 40206 40206 40206 40206 40206 40206 36138 21834 32892 32892 32892 32892 32892 32892 32892 32892 18554 
32032 32032 32032 32032 32032 32032 32032 28360 14980 32436 32436 32436 32436 32436 32436 32436 32436 18956 
29054 29054 29054 29054 29054 29054 29054 25418 12122 35132 35132 35132 35132 35132 35132 35132 35132 21730 
29654 29654 29654 29654 29654 29654 29654 25874 12242 37212 37212 37212 37212 37212 37212 37212 37212 23498 
30542 30542 30542 30542 30542 30542 30542 27050 14090 39524 39524 39524 39524 39524 39524 39524 39524 26434 
36466 36466 36466 36466 36466 36466 36466 32614 18814 12840 12840 12840 12840 12840 12840 12840 12840 4494 
28520 28520 28520 28520 28520 28520 28520 24992 11948 36372 36372 36372 36372 36372 36372 36372 36372 23204 
31222 31222 31222 31222 31222 31222 31222 27730 14770 31836 31836 31836 31836 31836 31836 31836 31836 18746 
40060 40060 40060 40060 40060 40060 40060 36028 21808 32796 32796 32796 32796 32796 32796 32796 32796 18536 
17172 17172 17172 17172 17172 17172 17172 13356 4452 37196 37196 37196 37196 37196 37196 37196 37196 23404 
31872 31872 31872 31872 31872 31872 31872 28200 14820 40156 40156 40156 40156 40156 40156 40156 40156 26676 
31918 31918 31918 31918 31918 31918 31918 27994 14026 36572 36572 36572 36572 36572 36572 36572 36572 22546 
32632 32632 32632 32632 32632 32632 32632 28672 14620 40468 40468 40468 40468 40468 40468 40468 40468 26364 
29540 29540 29540 29540 29540 29540 29540 25796 12248 35492 35492 35492 35492 35492 35492 35492 35492 21856 
36536 36536 36536 36536 36536 36536 36536 32720 19004 31180 31180 31180 31180 31180 31180 31180 31180 17388 
30548 30548 30548 30548 30548 30548 30548 27092 14216 32284 32284 32284 32284 32284 32284 32284 32284 19272 
31174 31174 31174 31174 31174 31174 31174 27538 14242 39388 39388 39388 39388 39388 39388 39388 39388 25986 
38748 38748 38748 38748 38748 38748 38748 35004 21456 31812 31812 31812 31812 31812 31812 31812 31812 18176 
30256 30256 30256 30256 30256 30256 30256 26296 12244 36484 36484 36484 36484 36484 36484 36484 36484 22380 
36304 36304 36304 36304 36304 36304 36304 32488 18772 12720 12720 12720 12720 12720 12720 12720 12720 4452 
30946 30946 30946 30946 30946 30946 30946 27238 13774 35852 35852 35852 35852 35852 35852 35852 35852 22294 
32492 32492 32492 32492 32492 32492 32492 28604 14720 33724 33724 33724 33724 33724 33724 33724 33724 19776 
33014 33014 33014 33014 33014 33014 33014 29522 16562 30060 30060 30060 30060 30060 30060 30060 30060 16970 
33328 33328 33328 33328 33328 33328 33328 29368 15316 33396 33396 33396 33396 33396 33396 33396 33396 19292 
]

ExternalWorkerWithSkillOnStintCost: [
36624 36204 34188 45192 41328 37716 36876 37716 22464 31752 36288 37944 35928 40104 41688 39816 33120 26304 
41412 37548 36204 43764 49056 39396 46368 41160 26976 29016 35136 40824 30096 38016 40896 33048 41472 22752 
]

OverlappingStints: [
[ 2 10 11 ]
[ 3 10 11 12 ]
[ 4 11 12 13 ]
[ 5 12 13 14 ]
[ 6 13 14 15 ]
[ 7 14 15 16 ]
[ 8 15 16 17 ]
[ 9 16 17 18 ]
[ 17 18 ]
[ 11 ]
[ 12 ]
[ 13 ]
[ 14 ]
[ 15 ]
[ 16 ]
[ 17 ]
[ 18 ]
[ ]
]

EmployeesWithSkill: [
[ 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ]
[ 2 3 4 5 6 8 10 11 13 15 16 17 18 19 20 22 23 24 25 26 27 28 30 ]
]

SkillDemandInActivityWithMode: [
0	0	0	
4	7	3	
2	4	2	
1	3	1	
2	4	2	
1	3	1	
1	3	1	
4	7	3	
1	3	1	
2	4	2	
1	3	1	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
4	7	3	
2	4	2	
3	6	2	
2	4	2	
2	4	2	
2	4	2	
4	7	3	
4	7	3	
3	6	2	
1	3	1	
2	4	2	
1	3	1	
1	3	1	
4	7	3	
0	0	0	
5	9	4	
4	7	3	
1	3	1	
4	7	3	
3	6	2	
2	4	2	
3	6	2	
1	3	1	
3	6	2	
4	7	3	
3	6	2	
2	4	2	
5	9	4	
3	6	2	
3	6	2	
3	6	2	
5	9	4	
5	9	4	
4	7	3	
3	6	2	
5	9	4	
5	9	4	
4	7	3	
4	7	3	
4	7	3	
2	4	2	
3	6	2	
6	10	4	
6	10	4	
5	9	4	
2	4	2	
2	4	2	
2	4	2	
4	7	3	
4	7	3	
5	9	4	

0	0	0	
1	3	1	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
1	3	1	
0	1	0	
0	1	0	
0	1	0	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
1	3	1	
0	1	0	
1	3	1	
0	1	0	
0	1	0	
0	1	0	
1	3	1	
1	3	1	
1	3	1	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
1	3	1	
0	0	0	
3	6	2	
3	6	2	
0	1	0	
3	6	2	
2	4	2	
1	3	1	
1	3	1	
0	1	0	
1	3	1	
3	6	2	
2	4	2	
1	3	1	
3	6	2	
2	4	2	
2	4	2	
2	4	2	
3	6	2	
3	6	2	
2	4	2	
1	3	1	
3	6	2	
4	7	3	
3	6	2	
3	6	2	
3	6	2	
1	3	1	
1	3	1	
4	7	3	
4	7	3	
4	7	3	
1	3	1	
1	3	1	
1	3	1	
3	6	2	
3	6	2	
4	7	3	

]

EmployeeAvailability: [
1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 0 1 
1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 
1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 
1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 
1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 
0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 
1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
0 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1 1 
1 1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 
1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 
]

EmployeeWantedInStint: [ (4 14) 1 (16 8) 1 (18 8) 1 (20 4) 1 (20 15) 1 (27 18) 1 ]

EmployeeWantedViolationCost: [ (4 14) 13000 (16 8) 12000 (18 8) 7000 (20 4) 5000 (20 15) 5000 (27 18) 9000 ]

EmployeesThatShouldNotWorkTogetherWithEmployee: [
[ 5 ]
