nEmployees: 30
nSkills: 2
nProjects: 2
nDays: 120
nActivities: 45
nEquipmentTypes: 5
nStints: 18
nMaxModes: 2
nStintCliques: 8

EmployeeInStintCost: [
34656 34656 34656 34656 34656 34656 34656 34656 22110 37288 37288 37288 37288 37288 37288 37288 33436 16822 
27136 27136 27136 27136 27136 27136 27136 27136 15058 43364 43364 43364 43364 43364 43364 43364 39728 23618 
31544 31544 31544 31544 31544 31544 31544 31544 19310 35912 35912 35912 35912 35912 35912 35912 32204 15926 
13560 13560 13560 13560 13560 13560 13560 13560 4746 43684 43684 43684 43684 43684 43684 43684 39616 22498 
32136 32136 32136 32136 32136 32136 32136 32136 19122 49444 49444 49444 49444 49444 49444 49444 45376 28258 
26800 26800 26800 26800 26800 26800 26800 26800 14410 40812 40812 40812 40812 40812 40812 40812 37032 20586 
28544 28544 28544 28544 28544 28544 28544 28544 15998 44760 44760 44760 44760 44760 44760 44760 40908 24294 
28848 28848 28848 28848 28848 28848 28848 28848 16926 37632 37632 37632 37632 37632 37632 37632 34068 18126 
28608 28608 28608 28608 28608 28608 28608 28608 16842 37308 37308 37308 37308 37308 37308 37308 33816 18042 
29872 29872 29872 29872 29872 29872 29872 29872 17872 46834 46834 46834 46834 46834 46834 46834 43234 27208 
35192 35192 35192 35192 35192 35192 35192 35192 22178 38676 38676 38676 38676 38676 38676 38676 34608 17490 
33816 33816 33816 33816 33816 33816 33816 33816 21816 36154 36154 36154 36154 36154 36154 36154 32554 16528 
31784 31784 31784 31784 31784 31784 31784 31784 20252 17628 17628 17628 17628 17628 17628 17628 14244 6348 
30032 30032 30032 30032 30032 30032 30032 30032 17252 38966 38966 38966 38966 38966 38966 38966 35006 18140 
29568 29568 29568 29568 29568 29568 29568 29568 17178 38604 38604 38604 38604 38604 38604 38604 34824 18378 
27288 27288 27288 27288 27288 27288 27288 27288 15522 43164 43164 43164 43164 43164 43164 43164 39672 23898 
31792 31792 31792 31792 31792 31792 31792 31792 18544 49426 49426 49426 49426 49426 49426 49426 45250 27880 
32744 32744 32744 32744 32744 32744 32744 32744 19730 37532 37532 37532 37532 37532 37532 37532 33464 16346 
27512 27512 27512 27512 27512 27512 27512 27512 15902 37864 37864 37864 37864 37864 37864 37864 34444 18838 
29192 29192 29192 29192 29192 29192 29192 29192 16958 37832 37832 37832 37832 37832 37832 37832 34124 17846 
27648 27648 27648 27648 27648 27648 27648 27648 15180 44870 44870 44870 44870 44870 44870 44870 41054 24524 
30152 30152 30152 30152 30152 30152 30152 30152 17294 39128 39128 39128 39128 39128 39128 39128 35132 18182 
34416 34416 34416 34416 34416 34416 34416 34416 22026 36964 36964 36964 36964 36964 36964 36964 33184 16738 
26536 26536 26536 26536 26536 26536 26536 26536 14848 42554 42554 42554 42554 42554 42554 42554 39098 23408 
32264 32264 32264 32264 32264 32264 32264 32264 20420 18276 18276 18276 18276 18276 18276 18276 14748 6516 
31896 31896 31896 31896 31896 31896 31896 31896 19038 49120 49120 49120 49120 49120 49120 49120 45124 28174 
30592 30592 30592 30592 30592 30592 30592 30592 18124 47806 47806 47806 47806 47806 47806 47806 43990 27460 
28128 28128 28128 28128 28128 28128 28128 28128 15348 45518 45518 45518 45518 45518 45518 45518 41558 24692 
30832 30832 30832 30832 30832 30832 30832 30832 18208 48130 48130 48130 48130 48130 48130 48130 44242 27544 
33344 33344 33344 33344 33344 33344 33344 33344 20798 19734 19734 19734 19734 19734 19734 19734 15882 6894 
]

ExternalWorkerWithSkillOnStintCost: [
34560 42408 42408 36360 30600 35856 41472 40968 23664 39060 34608 35784 33768 42504 44268 36120 45612 22080 
38808 31104 31392 34488 39744 33552 34992 36576 24720 35868 41832 34272 43176 40740 39312 46620 39228 21840 
]

OverlappingStints: [
[ 2 10 11 ]
[ 3 10 11 12 ]
[ 4 11 12 13 ]
[ 5 12 13 14 ]
[ 6 13 14 15 ]
[ 7 14 15 16 ]
[ 8 15 16 17 ]
[ 9 16 17 18 ]
[ 17 18 ]
[ 11 ]
[ 12 ]
[ 13 ]
[ 14 ]
[ 15 ]
[ 16 ]
[ 17 ]
[ 18 ]
[ ]
]

EmployeesWithSkill: [
[ 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ]
[ 1 4 9 10 12 17 21 24 26 28 ]
]

SkillDemandInActivityWithMode: [
0	1	
8	13	
9	15	
9	15	
3	6	
8	13	
2	4	
11	18	
11	18	
7	12	
3	6	
9	15	
8	13	
8	13	
8	13	
6	10	
7	12	
6	10	
7	12	
11	18	
7	12	
11	18	
11	18	
0	1	
1	3	
1	3	
2	4	
1	3	
2	4	
3	6	
2	4	
2	4	
1	3	
1	3	
2	4	
2	4	
2	4	
1	3	
2	4	
1	3	
2	4	
1	3	
3	6	
2	4	
3	6	

0	1	
1	3	
1	3	
1	3	
0	1	
1	3	
0	1	
1	3	
1	3	
0	1	
0	1	
1	3	
1	3	
1	3	
1	3	
0	1	
0	1	
0	1	
0	1	
1	3	
0	1	
1	3	
1	3	
0	1	
0	1	
0	1	
2	4	
0	1	
1	3	
2	4	
1	3	
2	4	
0	1	
1	3	
1	3	
1	3	
1	3	
0	1	
2	4	
0	1	
1	3	
0	1	
2	4	
1	3	
2	4	

]

EmployeeAvailability: [
1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 
0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 
1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 
1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
0 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 
1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 
1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 
0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 
]

EmployeeWantedInStint: [ (2 16) 1 (6 2) 1 (6 17) 1 (8 4) 1 (11 18) 1 (22 7) 1 (26 18) 1 (29 11) 1 ]

EmployeeWantedViolationCost: [ (2 16) 6000 (6 2) 15000 (6 17) 14000 (8 4) 11000 (11 18) 13000 (22 7) 6000 (26 18) 12000 (29 11) 5000 ]

EmployeesThatShouldNotWorkTogetherWithEmployee: [
[ 21 28 ]
[ 10 22 ]
[ 26 ]
[ 10 28 ]
[ 19 ]
[ ]
[ 13 ]
[ 12 ]
[ 20 ]
[ 19 30 ]
[ 20 ]
[ 24 ]
[ ]
[ ]
[ 16 28 ]
[ 22 ]
[ 24 ]
[ ]
[ 24 27 30 ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
[ ]
]

ShouldNotWorkTogetherCost: [ (1 21) 99 (1 28) 198 (2 10) 297 (2 22) 198 (3 26) 99 (4 10) 297 (4 28) 396 (5 19) 99 (7 13) 198 (8 12) 198 (9 20) 99 (10 19) 99 (10 30) 396 (11 20) 99 (12 24) 297 (15 16) 198 (15 28) 198 (16 22) 396 (17 24) 198 (19 24) 198 (19 27) 396 (19 30) 198 ]

